SEQ_NAME	START	END	STRAND	FEATURE_NAME	GENE_NAME	ALIASES	DESCRIPTION	TXN_START	TXN_END	CDS_START	CDS_END	EXON_COUNT	EXON_STARTS	EXON_ENDS	ISOFORM_NAME	IS_PRIMARY
NC_000913.2	2147063	2149009	-	b2070	yegI	 	conserved	2147063	2149009	2147063	2149009	1	2147063	2149009	 	Y
NC_000913.2	2149209	2149670	+	b2071	yegJ	 	predicted	2149209	2149670	2149209	2149670	1	2149209	2149670	 	Y
NC_000913.2	2149735	2150496	-	b2072	yegK	 	predicted	2149735	2150496	2149735	2150496	1	2149735	2150496	 	Y
NC_000913.2	2150493	2151152	-	b2073	yegL	 	conserved	2150493	2151152	2150493	2151152	1	2150493	2151152	 	Y
NC_000913.2	2151373	2151432	-	b4667	ibsA	 	toxic	2151373	2151432	2151373	2151432	1	2151373	2151432	 	Y
NC_000913.2	2151705	2151761	-	b4668	ibsB	 	toxic	2151705	2151761	2151705	2151761	1	2151705	2151761	 	Y
NC_000913.2	2152040	2153287	+	b2074	mdtA	 	multidrug	2152040	2153287	2152040	2153287	1	2152040	2153287	 	Y
NC_000913.2	2153287	2156409	+	b2075	mdtB	 	multidrug	2153287	2156409	2153287	2156409	1	2153287	2156409	 	Y
NC_000913.2	2156410	2159487	+	b2076	mdtC	 	multidrug	2156410	2159487	2156410	2159487	1	2156410	2159487	 	Y
NC_000913.2	2159488	2160903	+	b2077	mdtD	 	predicted	2159488	2160903	2159488	2160903	1	2159488	2160903	 	Y
NC_000913.2	2160900	2162303	+	b2078	baeS	 	sensory	2160900	2162303	2160900	2162303	1	2160900	2162303	 	Y
NC_000913.2	2162300	2163022	+	b2079	baeR	 	DNA-binding	2162300	2163022	2162300	2163022	1	2162300	2163022	 	Y
NC_000913.2	2163213	2163545	+	b2080	yegP	 	conserved	2163213	2163545	2163213	2163545	1	2163213	2163545	 	Y
NC_000913.2	2163692	2165053	+	b2081	yegQ	 	predicted	2163692	2165053	2163692	2165053	1	2163692	2165053	 	Y
NC_000913.2	2165326	2165544	-	b2082	ogrK	 	positive	2165326	2165544	2165326	2165544	1	2165326	2165544	 	Y
NC_000913.2	2166013	2166330	-	b2085	yegR	 	predicted	2166013	2166330	2166013	2166330	1	2166013	2166330	 	Y
NC_000913.2	2166736	2167635	+	b2086	yegS	 	phosphatidylglycerol	2166736	2167635	2166736	2167635	1	2166736	2167635	 	Y
NC_000913.2	2168260	2168559	+	b2088	insE	 	IS3	2168260	2168559	2168260	2168559	1	2168260	2168559	 	Y
NC_000913.2	2168556	2169422	+	b2089	insF	 	IS3	2168556	2169422	2168556	2169422	1	2168556	2169422	 	Y
NC_000913.2	2169857	2170897	-	b2091	gatD	 	galactitol-1-phosphate	2169857	2170897	2169857	2170897	1	2169857	2170897	 	Y
NC_000913.2	2170945	2172300	-	b2092	gatC	 	galactitol-specific	2170945	2172300	2170945	2172300	1	2170945	2172300	 	Y
NC_000913.2	2172304	2172588	-	b2093	gatB	 	galactitol-specific	2172304	2172588	2172304	2172588	1	2172304	2172588	 	Y
NC_000913.2	2172619	2173071	-	b2094	gatA	 	galactitol-specific	2172619	2173071	2172619	2173071	1	2172619	2173071	 	Y
NC_000913.2	2173081	2174343	-	b2095	gatZ	 	D-tagatose	2173081	2174343	2173081	2174343	1	2173081	2174343	 	Y
NC_000913.2	2174372	2175226	-	b2096	gatY	 	D-tagatose	2174372	2175226	2174372	2175226	1	2174372	2175226	 	Y
NC_000913.2	2175534	2176586	-	b2097	fbaB	 	fructose-bisphosphate	2175534	2176586	2175534	2176586	1	2175534	2176586	 	Y
NC_000913.2	2176843	2178120	+	b2098	yegT	 	nucleoside	2176843	2178120	2176843	2178120	1	2176843	2178120	 	Y
NC_000913.2	2178117	2179121	+	b2099	yegU	 	predicted	2178117	2179121	2178117	2179121	1	2178117	2179121	 	Y
NC_000913.2	2179118	2180083	+	b2100	yegV	 	predicted	2179118	2180083	2179118	2180083	1	2179118	2180083	 	Y
NC_000913.2	2180057	2180803	-	b2101	yegW	 	predicted	2180057	2180803	2180057	2180803	1	2180057	2180803	 	Y
NC_000913.2	2180855	2181673	-	b2102	yegX	 	predicted	2180855	2181673	2180855	2181673	1	2180855	2181673	 	Y
NC_000913.2	2181738	2182538	-	b2103	thiD	 	bifunctional	2181738	2182538	2181738	2182538	1	2181738	2182538	 	Y
NC_000913.2	2182535	2183323	-	b2104	thiM	 	hydoxyethylthiazole	2182535	2183323	2182535	2183323	1	2182535	2183323	 	Y
NC_000913.2	2183546	2183818	-	b2105	rcnR	 	DNA-binding	2183546	2183818	2183546	2183818	1	2183546	2183818	 	Y
NC_000913.2	2183939	2184763	+	b2106	rcnA	 	membrane	2183939	2184763	2183939	2184763	1	2183939	2184763	 	Y
NC_000913.2	2184982	2185320	+	b2107	yohN	 	predicted	2184982	2185320	2184982	2185320	1	2184982	2185320	 	Y
NC_000913.2	2185402	2186436	-	b2108	yehA	 	predicted	2185402	2186436	2185402	2186436	1	2185402	2186436	 	Y
NC_000913.2	2186452	2188932	-	b2109	yehB	 	predicted	2186452	2188932	2186452	2188932	1	2186452	2188932	 	Y
NC_000913.2	2188948	2189667	-	b2110	yehC	 	predicted	2188948	2189667	2188948	2189667	1	2188948	2189667	 	Y
NC_000913.2	2189702	2190244	-	b2111	yehD	 	predicted	2189702	2190244	2189702	2190244	1	2189702	2190244	 	Y
NC_000913.2	2190537	2190818	-	b2112	yehE	 	predicted	2190537	2190818	2190537	2190818	1	2190537	2190818	 	Y
NC_000913.2	2191081	2192190	-	b2113	mrp	 	antiporter	2191081	2192190	2191081	2192190	1	2191081	2192190	 	Y
NC_000913.2	2192322	2194355	+	b2114	metG	 	methionyl-tRNA	2192322	2194355	2192322	2194355	1	2192322	2194355	 	Y
NC_000913.2	2198301	2201933	+	b2118	yehI	 	conserved	2198301	2201933	2198301	2201933	1	2198301	2201933	 	Y
NC_000913.2	2201994	2202311	+	b4541	yehK	 	predicted	2201994	2202311	2201994	2202311	1	2201994	2202311	 	Y
NC_000913.2	2202618	2203706	+	b2119	yehL	 	predicted	2202618	2203706	2202618	2203706	1	2202618	2203706	 	Y
NC_000913.2	2203717	2205996	+	b2120	yehM	 	predicted	2203717	2205996	2203717	2205996	1	2203717	2205996	 	Y
NC_000913.2	2205989	2207125	+	b2121	yehP	 	conserved	2205989	2207125	2205989	2207125	1	2205989	2207125	 	Y
NC_000913.2	2209247	2209708	+	b2123	yehR	 	lipoprotein,	2209247	2209708	2209247	2209708	1	2209247	2209708	 	Y
NC_000913.2	2209748	2210218	-	b2124	yehS	 	conserved	2209748	2210218	2209748	2210218	1	2209748	2210218	 	Y
NC_000913.2	2210265	2210984	-	b2125	yehT	 	predicted	2210265	2210984	2210265	2210984	1	2210265	2210984	 	Y
NC_000913.2	2210981	2212666	-	b2126	yehU	 	predicted	2210981	2212666	2210981	2212666	1	2210981	2212666	 	Y
NC_000913.2	2212888	2213619	+	b2127	mlrA	 	DNA-binding	2212888	2213619	2212888	2213619	1	2212888	2213619	 	Y
NC_000913.2	2213679	2213786	+	b4542	yohO	 	predicted	2213679	2213786	2213679	2213786	1	2213679	2213786	 	Y
NC_000913.2	2213767	2214498	-	b2128	yehW	 	predicted	2213767	2214498	2213767	2214498	1	2213767	2214498	 	Y
NC_000913.2	2214503	2215429	-	b2129	yehX	 	predicted	2214503	2215429	2214503	2215429	1	2214503	2215429	 	Y
NC_000913.2	2215422	2216579	-	b2130	yehY	 	predicted	2215422	2216579	2215422	2216579	1	2215422	2216579	 	Y
NC_000913.2	2216586	2217503	-	b2131	osmF	 	predicted	2216586	2217503	2216586	2217503	1	2216586	2217503	 	Y
NC_000913.2	2217714	2220011	-	b2132	bglX	 	beta-D-glucoside	2217714	2220011	2217714	2220011	1	2217714	2220011	 	Y
NC_000913.2	2220207	2221922	+	b2133	dld	 	D-lactate	2220207	2221922	2220207	2221922	1	2220207	2221922	 	Y
NC_000913.2	2221960	2222892	-	b2134	pbpG	 	D-alanyl-D-alanine	2221960	2222892	2221960	2222892	1	2221960	2222892	 	Y
NC_000913.2	2223066	2223653	-	b2135	yohC	 	inner	2223066	2223653	2223066	2223653	1	2223066	2223653	 	Y
NC_000913.2	2223823	2224401	+	b2136	yohD	 	inner	2223823	2224401	2223823	2224401	1	2223823	2224401	 	Y
NC_000913.2	2224531	2225292	-	b2137	yohF	 	predicted	2224531	2225292	2224531	2225292	1	2224531	2225292	 	Y
NC_000913.2	2227004	2227087	+	b4679	yohP	 	expressed	2227004	2227087	2227004	2227087	1	2227004	2227087	 	Y
NC_000913.2	2227460	2228407	-	b2140	dusC	 	tRNA-dihydrouridine	2227460	2228407	2227460	2228407	1	2227460	2228407	 	Y
NC_000913.2	2228646	2229044	+	b2141	yohJ	 	inner	2228646	2229044	2228646	2229044	1	2228646	2229044	 	Y
NC_000913.2	2229041	2229736	+	b2142	yohK	 	inner	2229041	2229736	2229041	2229736	1	2229041	2229736	 	Y
NC_000913.2	2229866	2230750	+	b2143	cdd	 	cytidine/deoxycytidine	2229866	2230750	2229866	2230750	1	2229866	2230750	 	Y
NC_000913.2	2230900	2231619	+	b2144	sanA	 	vancomycin	2230900	2231619	2230900	2231619	1	2230900	2231619	 	Y
NC_000913.2	2231622	2231861	+	b2145	yeiS	 	conserved	2231622	2231861	2231622	2231861	1	2231622	2231861	 	Y
NC_000913.2	2232055	2233293	+	b2146	yeiT	 	Dihydropyrimidine	2232055	2233293	2232055	2233293	1	2232055	2233293	 	Y
NC_000913.2	2233287	2234522	+	b2147	yeiA	 	Dihydropyrimidine	2233287	2234522	2233287	2234522	1	2233287	2234522	 	Y
NC_000913.2	2234765	2235775	-	b2148	mglC	 	methyl-galactoside	2234765	2235775	2234765	2235775	1	2234765	2235775	 	Y
NC_000913.2	2235791	2237311	-	b2149	mglA	 	fused	2235791	2237311	2235791	2237311	1	2235791	2237311	 	Y
NC_000913.2	2237372	2238370	-	b2150	mglB	 	methyl-galactoside	2237372	2238370	2237372	2238370	1	2237372	2238370	 	Y
NC_000913.2	2238650	2239690	-	b2151	galS	 	DNA-binding	2238650	2239690	2238650	2239690	1	2238650	2239690	 	Y
NC_000913.2	2239832	2240989	-	b2152	yeiB	 	predicted	2239832	2240989	2239832	2240989	1	2239832	2240989	 	Y
NC_000913.2	2241006	2241674	-	b2153	folE	 	GTP	2241006	2241674	2241006	2241674	1	2241006	2241674	 	Y
NC_000913.2	2241932	2242768	+	b2154	yeiG	 	S-formylglutathione	2241932	2242768	2241932	2242768	1	2241932	2242768	 	Y
NC_000913.2	2242800	2244791	-	b2155	cirA	 	catecholate	2242800	2244791	2242800	2244791	1	2242800	2244791	 	Y
NC_000913.2	2245085	2246554	-	b2156	lysP	 	lysine	2245085	2246554	2245085	2246554	1	2245085	2246554	 	Y
NC_000913.2	2246759	2247640	-	b2157	yeiE	 	predicted	2246759	2247640	2246759	2247640	1	2246759	2247640	 	Y
NC_000913.2	2247739	2248788	+	b2158	yeiH	 	inner	2247739	2248788	2247739	2248788	1	2247739	2248788	 	Y
NC_000913.2	2248862	2249719	+	b2159	nfo	 	endonuclease	2248862	2249719	2248862	2249719	1	2248862	2249719	 	Y
NC_000913.2	2249722	2250810	+	b2160	yeiI	 	predicted	2249722	2250810	2249722	2250810	1	2249722	2250810	 	Y
NC_000913.2	2250917	2252167	-	b2161	nupX	 	nucleoside	2250917	2252167	2250917	2252167	1	2250917	2252167	 	Y
NC_000913.2	2252267	2253208	-	b2162	rihB	 	ribonucleoside	2252267	2253208	2252267	2253208	1	2252267	2253208	 	Y
NC_000913.2	2253377	2254036	+	b2163	yeiL	 	DNA-binding	2253377	2254036	2253377	2254036	1	2253377	2254036	 	Y
NC_000913.2	2254107	2255357	-	b2164	psuT	 	predicted	2254107	2255357	2254107	2255357	1	2254107	2255357	 	Y
NC_000913.2	2255451	2256389	-	b2165	psuG	 	pseudouridine	2255451	2256389	2255451	2256389	1	2255451	2256389	 	Y
NC_000913.2	2256377	2257318	-	b2166	psuK	 	pseudouridine	2256377	2257318	2256377	2257318	1	2256377	2257318	 	Y
NC_000913.2	2257741	2259432	-	b2167	fruA	 	fused	2257741	2259432	2257741	2259432	1	2257741	2259432	 	Y
NC_000913.2	2259449	2260387	-	b2168	fruK	 	fructose-1-phosphate	2259449	2260387	2259449	2260387	1	2259449	2260387	 	Y
NC_000913.2	2260387	2261517	-	b2169	fruB	 	fused	2260387	2261517	2260387	2261517	1	2260387	2261517	 	Y
NC_000913.2	2261885	2263066	+	b2170	setB	 	lactose/glucose	2261885	2263066	2261885	2263066	1	2261885	2263066	 	Y
NC_000913.2	2263063	2263317	-	b4502	yeiW	 	conserved	2263063	2263317	2263063	2263317	1	2263063	2263317	 	Y
NC_000913.2	2263472	2264044	+	b2171	yeiP	 	elongation	2263472	2264044	2263472	2264044	1	2263472	2264044	 	Y
NC_000913.2	2264267	2265733	+	b2172	yeiQ	 	predicted	2264267	2265733	2264267	2265733	1	2264267	2265733	 	Y
NC_000913.2	2265851	2266837	+	b2173	yeiR	 	predicted	2265851	2266837	2265851	2266837	1	2265851	2266837	 	Y
NC_000913.2	2266876	2267589	+	b2174	lpxT	 	Lipid	2266876	2267589	2266876	2267589	1	2266876	2267589	 	Y
NC_000913.2	2268001	2268567	+	b2175	spr	 	mutational	2268001	2268567	2268001	2268567	1	2268001	2268567	 	Y
NC_000913.2	2268748	2270304	+	b2176	rtn	 	resistance	2268748	2270304	2268748	2270304	1	2268748	2270304	 	Y
NC_000913.2	2270386	2272200	+	b2177	yejA	 	microcin	2270386	2272200	2270386	2272200	1	2270386	2272200	 	Y
NC_000913.2	2272201	2273295	+	b2178	yejB	 	microcin	2272201	2273295	2272201	2273295	1	2272201	2273295	 	Y
NC_000913.2	2273295	2274320	+	b2179	yejE	 	microcin	2273295	2274320	2273295	2274320	1	2273295	2274320	 	Y
NC_000913.2	2274322	2275911	+	b2180	yejF	 	microcin	2274322	2275911	2274322	2275911	1	2274322	2275911	 	Y
NC_000913.2	2275915	2276259	-	b2181	yejG	 	predicted	2275915	2276259	2275915	2276259	1	2275915	2276259	 	Y
NC_000913.2	2276592	2277782	-	b2182	bcr	 	bicyclomycin/multidrug	2276592	2277782	2276592	2277782	1	2276592	2277782	 	Y
NC_000913.2	2277810	2278505	-	b2183	rsuA	 	16S	2277810	2278505	2277810	2278505	1	2277810	2278505	 	Y
NC_000913.2	2278654	2280414	+	b2184	yejH	 	predicted	2278654	2280414	2278654	2280414	1	2278654	2280414	 	Y
NC_000913.2	2280539	2280823	+	b2185	rplY	 	50S	2280539	2280823	2280539	2280823	1	2280539	2280823	 	Y
NC_000913.2	2280962	2281969	-	b2186	yejK	 	nucleotide	2280962	2281969	2280962	2281969	1	2280962	2281969	 	Y
NC_000913.2	2282151	2282378	+	b2187	yejL	 	conserved	2282151	2282378	2282151	2282378	1	2282151	2282378	 	Y
NC_000913.2	2282398	2284158	+	b2188	yejM	 	predicted	2282398	2284158	2282398	2284158	1	2282398	2284158	 	Y
NC_000913.2	2287087	2288103	-	b2192	insH	 	IS5	2287087	2288103	2287087	2288103	1	2287087	2288103	 	Y
NC_000913.2	2288522	2289169	+	b2193	narP	 	DNA-binding	2288522	2289169	2288522	2289169	1	2288522	2289169	 	Y
NC_000913.2	2289380	2290432	-	b2194	ccmH	 	heme	2289380	2290432	2289380	2290432	1	2289380	2290432	 	Y
NC_000913.2	2290429	2290986	-	b2195	ccmG	 	periplasmic	2290429	2290986	2290429	2290986	1	2290429	2290986	 	Y
NC_000913.2	2290983	2292926	-	b2196	ccmF	 	heme	2290983	2292926	2290983	2292926	1	2290983	2292926	 	Y
NC_000913.2	2292923	2293402	-	b2197	ccmE	 	periplasmic	2292923	2293402	2292923	2293402	1	2292923	2293402	 	Y
NC_000913.2	2293399	2293608	-	b2198	ccmD	 	cytochrome	2293399	2293608	2293399	2293608	1	2293399	2293608	 	Y
NC_000913.2	2293605	2294342	-	b2199	ccmC	 	heme	2293605	2294342	2293605	2294342	1	2293605	2294342	 	Y
NC_000913.2	2294384	2295046	-	b2200	ccmB	 	heme	2294384	2295046	2294384	2295046	1	2294384	2295046	 	Y
NC_000913.2	2295043	2295666	-	b2201	ccmA	 	heme	2295043	2295666	2295043	2295666	1	2295043	2295666	 	Y
NC_000913.2	2295679	2296281	-	b2202	napC	 	Quinol	2295679	2296281	2295679	2296281	1	2295679	2296281	 	Y
NC_000913.2	2296291	2296740	-	b2203	napB	 	nitrate	2296291	2296740	2296291	2296740	1	2296291	2296740	 	Y
NC_000913.2	2296737	2297600	-	b2204	napH	 	ferredoxin-type	2296737	2297600	2296737	2297600	1	2296737	2297600	 	Y
NC_000913.2	2297587	2298282	-	b2205	napG	 	ferredoxin-type	2297587	2298282	2297587	2298282	1	2297587	2298282	 	Y
NC_000913.2	2298289	2300775	-	b2206	napA	 	nitrate	2298289	2300775	2298289	2300775	1	2298289	2300775	 	Y
NC_000913.2	2300772	2301035	-	b2207	napD	 	assembly	2300772	2301035	2300772	2301035	1	2300772	2301035	 	Y
NC_000913.2	2301025	2301519	-	b2208	napF	 	ferredoxin-type	2301025	2301519	2301025	2301519	1	2301025	2301519	 	Y
NC_000913.2	2301628	2301792	+	b4604	yojO	 	hypothetical	2301628	2301792	2301628	2301792	1	2301628	2301792	 	Y
NC_000913.2	2301927	2302415	+	b2209	eco	 	ecotin,	2301927	2302415	2301927	2302415	1	2301927	2302415	 	Y
NC_000913.2	2303130	2304776	-	b2210	mqo	 	malate	2303130	2304776	2303130	2304776	1	2303130	2304776	 	Y
NC_000913.2	2304994	2306637	-	b2211	yojI	 	Microcin	2304994	2306637	2304994	2306637	1	2304994	2306637	 	Y
NC_000913.2	2306713	2307363	-	b2212	alkB	 	oxidative	2306713	2307363	2306713	2307363	1	2306713	2307363	 	Y
NC_000913.2	2307363	2308427	-	b2213	ada	 	fused	2307363	2308427	2307363	2308427	1	2307363	2308427	 	Y
NC_000913.2	2308501	2309556	-	b2214	apbE	 	predicted	2308501	2309556	2308501	2309556	1	2308501	2309556	 	Y
NC_000913.2	2309668	2310771	-	b2215	ompC	 	outer	2309668	2310771	2309668	2310771	1	2309668	2310771	 	Y
NC_000913.2	2311510	2314182	+	b2216	rcsD	 	phosphotransfer	2311510	2314182	2311510	2314182	1	2311510	2314182	 	Y
NC_000913.2	2314199	2314849	+	b2217	rcsB	 	DNA-binding	2314199	2314849	2314199	2314849	1	2314199	2314849	 	Y
NC_000913.2	2315049	2317898	-	b2218	rcsC	 	hybrid	2315049	2317898	2315049	2317898	1	2315049	2317898	 	Y
NC_000913.2	2318065	2319891	+	b2219	atoS	 	sensory	2318065	2319891	2318065	2319891	1	2318065	2319891	 	Y
NC_000913.2	2319888	2321273	+	b2220	atoC	 	fused	2319888	2321273	2319888	2321273	1	2319888	2321273	 	Y
NC_000913.2	2321469	2322131	+	b2221	atoD	 	acetyl-CoA:acetoacetyl-CoA	2321469	2322131	2321469	2322131	1	2321469	2322131	 	Y
NC_000913.2	2322131	2322781	+	b2222	atoA	 	acetyl-CoA:acetoacetyl-CoA	2322131	2322781	2322131	2322781	1	2322131	2322781	 	Y
NC_000913.2	2322778	2324100	+	b2223	atoE	 	short	2322778	2324100	2322778	2324100	1	2322778	2324100	 	Y
NC_000913.2	2324131	2325315	+	b2224	atoB	 	acetyl-CoA	2324131	2325315	2324131	2325315	1	2324131	2325315	 	Y
NC_000913.2	2325389	2326165	-	b2225	yfaP	 	conserved	2325389	2326165	2325389	2326165	1	2325389	2326165	 	Y
NC_000913.2	2326170	2327819	-	b2226	yfaQ	 	predicted	2326170	2327819	2326170	2327819	1	2326170	2327819	 	Y
NC_000913.2	2332358	2332981	-	b2229	yfaT	 	predicted	2332358	2332981	2332358	2332981	1	2332358	2332981	 	Y
NC_000913.2	2332978	2334666	-	b2230	yfaA	 	conserved	2332978	2334666	2332978	2334666	1	2332978	2334666	 	Y
NC_000913.2	2334815	2337442	-	b2231	gyrA	 	DNA	2334815	2337442	2334815	2337442	1	2334815	2337442	 	Y
NC_000913.2	2337589	2338311	+	b2232	ubiG	 	bifunctional	2337589	2338311	2337589	2338311	1	2337589	2338311	 	Y
NC_000913.2	2338439	2342191	-	b2233	yfaL	 	adhesin	2338439	2342191	2338439	2342191	1	2338439	2342191	 	Y
NC_000913.2	2342887	2345172	+	b2234	nrdA	 	ribonucleoside-diphosphate	2342887	2345172	2342887	2345172	1	2342887	2345172	 	Y
NC_000913.2	2345406	2346536	+	b2235	nrdB	 	ribonucleoside-diphosphate	2345406	2346536	2345406	2346536	1	2345406	2346536	 	Y
NC_000913.2	2346536	2346790	+	b2236	yfaE	 	ferredoxin	2346536	2346790	2346536	2346790	1	2346536	2346790	 	Y
NC_000913.2	2346844	2347494	-	b2237	inaA	 	conserved	2346844	2347494	2346844	2347494	1	2346844	2347494	 	Y
NC_000913.2	2347957	2349033	-	b2239	glpQ	 	periplasmic	2347957	2349033	2347957	2349033	1	2347957	2349033	 	Y
NC_000913.2	2349038	2350396	-	b2240	glpT	 	sn-glycerol-3-phosphate	2349038	2350396	2349038	2350396	1	2349038	2350396	 	Y
NC_000913.2	2350669	2352297	+	b2241	glpA	 	sn-glycerol-3-phosphate	2350669	2352297	2350669	2352297	1	2350669	2352297	 	Y
NC_000913.2	2352287	2353546	+	b2242	glpB	 	sn-glycerol-3-phosphate	2352287	2353546	2352287	2353546	1	2352287	2353546	 	Y
NC_000913.2	2353543	2354733	+	b2243	glpC	 	sn-glycerol-3-phosphate	2353543	2354733	2353543	2354733	1	2353543	2354733	 	Y
NC_000913.2	2354926	2355825	+	b2244	yfaD	 	conserved	2354926	2355825	2354926	2355825	1	2354926	2355825	 	Y
NC_000913.2	2355838	2356023	+	b4543	ypaA	 	predicted	2355838	2356023	2355838	2356023	1	2355838	2356023	 	Y
NC_000913.2	2356064	2356867	-	b2245	rhmA	 	2-keto-3-deoxy-L-rhamnonate	2356064	2356867	2356064	2356867	1	2356064	2356867	 	Y
NC_000913.2	2356885	2358174	-	b2246	rhmT	 	predicted	2356885	2358174	2356885	2358174	1	2356885	2358174	 	Y
NC_000913.2	2358231	2359436	-	b2247	rhmD	 	L-rhamnonate	2358231	2359436	2358231	2359436	1	2358231	2359436	 	Y
NC_000913.2	2359451	2360233	-	b2248	rhmR	 	predicted	2359451	2360233	2359451	2360233	1	2359451	2360233	 	Y
NC_000913.2	2360453	2361655	-	b2249	yfaY	 	conserved	2360453	2361655	2360453	2361655	1	2360453	2361655	 	Y
NC_000913.2	2361755	2362297	-	b2250	yfaZ	 	outer	2361755	2362297	2361755	2362297	1	2361755	2362297	 	Y
NC_000913.2	2362576	2363001	+	b2251	nudI	 	nucleoside	2362576	2363001	2362576	2363001	1	2362576	2363001	 	Y
NC_000913.2	2363040	2363642	-	b2252	ais	 	predicted	2363040	2363642	2363040	2363642	1	2363040	2363642	 	Y
NC_000913.2	2363950	2365089	+	b2253	arnB	 	uridine	2363950	2365089	2363950	2365089	1	2363950	2365089	 	Y
NC_000913.2	2365093	2366061	+	b2254	arnC	 	undecaprenyl	2365093	2366061	2365093	2366061	1	2365093	2366061	 	Y
NC_000913.2	2366061	2368043	+	b2255	arnA	 	fused	2366061	2368043	2366061	2368043	1	2366061	2368043	 	Y
NC_000913.2	2368040	2368930	+	b2256	arnD	 	Undecaprenyl	2368040	2368930	2368040	2368930	1	2368040	2368930	 	Y
NC_000913.2	2368930	2370582	+	b2257	arnT	 	4-amino-4-deoxy-L-arabinose	2368930	2370582	2368930	2370582	1	2368930	2370582	 	Y
NC_000913.2	2370579	2370914	+	b4544	arnE	 	undecaprenyl	2370579	2370914	2370579	2370914	1	2370579	2370914	 	Y
NC_000913.2	2370914	2371300	+	b2258	arnF	 	undecaprenyl	2370914	2371300	2370914	2371300	1	2370914	2371300	 	Y
NC_000913.2	2371294	2371560	-	b2259	pmrD	 	inactive	2371294	2371560	2371294	2371560	1	2371294	2371560	 	Y
NC_000913.2	2371670	2373025	-	b2260	menE	 	o-succinylbenzoate-CoA	2371670	2373025	2371670	2373025	1	2371670	2373025	 	Y
NC_000913.2	2373022	2373984	-	b2261	menC	 	o-succinylbenzoyl-CoA	2373022	2373984	2373022	2373984	1	2373022	2373984	 	Y
NC_000913.2	2373984	2374841	-	b2262	menB	 	dihydroxynaphthoic	2373984	2374841	2373984	2374841	1	2373984	2374841	 	Y
NC_000913.2	2374856	2375614	-	b2263	menH	 	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate	2374856	2375614	2374856	2375614	1	2374856	2375614	 	Y
NC_000913.2	2375611	2377281	-	b2264	menD	 	bifunctional	2375611	2377281	2375611	2377281	1	2375611	2377281	 	Y
NC_000913.2	2377370	2378665	-	b2265	menF	 	isochorismate	2377370	2378665	2377370	2378665	1	2377370	2378665	 	Y
NC_000913.2	2378744	2379049	-	b2266	elaB	 	conserved	2378744	2379049	2378744	2379049	1	2378744	2379049	 	Y
NC_000913.2	2379104	2379565	-	b2267	elaA	 	predicted	2379104	2379565	2379104	2379565	1	2379104	2379565	 	Y
NC_000913.2	2379630	2380547	+	b2268	rbn	 	RNase	2379630	2380547	2379630	2380547	1	2379630	2380547	 	Y
NC_000913.2	2380735	2381946	+	b2269	elaD	 	protease,	2380735	2381946	2380735	2381946	1	2380735	2381946	 	Y
NC_000913.2	2382017	2383744	-	b2270	yfbK	 	conserved	2382017	2383744	2382017	2383744	1	2382017	2383744	 	Y
NC_000913.2	2383882	2384853	+	b2271	yfbL	 	predicted	2383882	2384853	2383882	2384853	1	2383882	2384853	 	Y
NC_000913.2	2384956	2385459	+	b2272	yfbM	 	conserved	2384956	2385459	2384956	2385459	1	2384956	2385459	 	Y
NC_000913.2	2385732	2386448	-	b2273	yfbN	 	conserved	2385732	2386448	2385732	2386448	1	2385732	2386448	 	Y
NC_000913.2	2386657	2387079	+	b2274	yfbO	 	conserved	2386657	2387079	2386657	2387079	1	2386657	2387079	 	Y
NC_000913.2	2387135	2387986	+	b2275	yfbP	 	TPR-like	2387135	2387986	2387135	2387986	1	2387135	2387986	 	Y
NC_000913.2	2388070	2389527	-	b2276	nuoN	 	NADH:ubiquinone	2388070	2389527	2388070	2389527	1	2388070	2389527	 	Y
NC_000913.2	2389534	2391063	-	b2277	nuoM	 	NADH:ubiquinone	2389534	2391063	2389534	2391063	1	2389534	2391063	 	Y
NC_000913.2	2391227	2393068	-	b2278	nuoL	 	NADH:ubiquinone	2391227	2393068	2391227	2393068	1	2391227	2393068	 	Y
NC_000913.2	2393065	2393367	-	b2279	nuoK	 	NADH:ubiquinone	2393065	2393367	2393065	2393367	1	2393065	2393367	 	Y
NC_000913.2	2393364	2393918	-	b2280	nuoJ	 	NADH:ubiquinone	2393364	2393918	2393364	2393918	1	2393364	2393918	 	Y
NC_000913.2	2393930	2394472	-	b2281	nuoI	 	NADH:ubiquinone	2393930	2394472	2393930	2394472	1	2393930	2394472	 	Y
NC_000913.2	2394487	2395464	-	b2282	nuoH	 	NADH:ubiquinone	2394487	2395464	2394487	2395464	1	2394487	2395464	 	Y
NC_000913.2	2395461	2398187	-	b2283	nuoG	 	NADH:ubiquinone	2395461	2398187	2395461	2398187	1	2395461	2398187	 	Y
NC_000913.2	2398240	2399577	-	b2284	nuoF	 	NADH:ubiquinone	2398240	2399577	2398240	2399577	1	2398240	2399577	 	Y
NC_000913.2	2399574	2400074	-	b2285	nuoE	 	NADH:ubiquinone	2399574	2400074	2399574	2400074	1	2399574	2400074	 	Y
NC_000913.2	2400077	2401867	-	b2286	nuoC	 	NADH:ubiquinone	2400077	2401867	2400077	2401867	1	2400077	2401867	 	Y
NC_000913.2	2401973	2402635	-	b2287	nuoB	 	NADH:ubiquinone	2401973	2402635	2401973	2402635	1	2401973	2402635	 	Y
