gene	length
dmsB_locusTag_ECDH10B_0965	618
insH-6_locusTag_ECDH10B_2138	1017
ynfO_locusTag_ECDH10B_1680	234
ydhV_locusTag_ECDH10B_1807	2103
leuT_locusTag_ECDH10B_3988	87
yegT_locusTag_ECDH10B_2251	1278
yfcV_locusTag_ECDH10B_2502	564
qmcA_locusTag_ECDH10B_0446	918
cusC_locusTag_ECDH10B_0638	1374
yciI_locusTag_ECDH10B_1366	297
yccU_locusTag_ECDH10B_1035	414
torA_locusTag_ECDH10B_1069	2547
greA_locusTag_ECDH10B_3355	477
wzxC_locusTag_ECDH10B_2196	1479
yqiJ_locusTag_ECDH10B_3224	630
entD_locusTag_ECDH10B_0542	630
prmB_locusTag_ECDH10B_2492	933
yeeU_locusTag_ECDH10B_2150	369
alr_locusTag_ECDH10B_4242	1080
uidA_locusTag_ECDH10B_1750	1812
rrmA_locusTag_ECDH10B_1960	810
yfeC_locusTag_ECDH10B_2562	345
nrdB_locusTag_ECDH10B_2394	1131
rlpA_locusTag_ECDH10B_0594	1089
mtr_locusTag_ECDH10B_3334	1245
fis_locusTag_ECDH10B_3436	297
yoaB_locusTag_ECDH10B_1947	345
yceK_locusTag_ECDH10B_1122	228
rrfG_locusTag_ECDH10B_2756	120
pdxK_locusTag_ECDH10B_2583	852
yafS_locusTag_ECDH10B_0194	723
yobD_locusTag_ECDH10B_1958	459
yjbH_locusTag_ECDH10B_4218	2097
matC_locusTag_ECDH10B_0280	669
ypdA_locusTag_ECDH10B_2545	1698
ynfL_locusTag_ECDH10B_1728	894
yiaO_locusTag_ECDH10B_3760	987
gltI_locusTag_ECDH10B_0616	909
dcrB_locusTag_ECDH10B_3646	558
yfcN_locusTag_ECDH10B_2493	552
yghO_locusTag_ECDH10B_3158	1173
yiiF_locusTag_ECDH10B_4080	219
AmtR	669
speF_locusTag_ECDH10B_0759	2199
yaeQ_locusTag_ECDH10B_0171	546
yadK_locusTag_ECDH10B_0116	597
parC_locusTag_ECDH10B_3193	2259
yegR_locusTag_ECDH10B_2237	318
yfdQ_locusTag_ECDH10B_2523	825
tktA_locusTag_ECDH10B_3110	1992
gadB_locusTag_ECDH10B_1624	1401
yfgA_locusTag_ECDH10B_2682	1014
bioF_locusTag_ECDH10B_0844	1155
grxB_locusTag_ECDH10B_1135	648
wcaB_locusTag_ECDH10B_2208	489
murI_locusTag_ECDH10B_4156	858
rnpB_locusTag_ECDH10B_3296	377
phnB_locusTag_ECDH10B_4299	444
ykgB_locusTag_ECDH10B_0290	594
bcsA_locusTag_ECDH10B_3710	2619
narQ_locusTag_ECDH10B_2634	1701
ybfE_locusTag_ECDH10B_0750	294
ypfH_locusTag_ECDH10B_2639	699
yedV_locusTag_ECDH10B_2111	1359
glnA_locusTag_ECDH10B_4060	1410
dacA_locusTag_ECDH10B_0701	1212
ybeZ_locusTag_ECDH10B_0729	1041
ydiA_locusTag_ECDH10B_1839	834
secM_locusTag_ECDH10B_0079	513
yaiO_locusTag_ECDH10B_0313	774
yagL_locusTag_ECDH10B_0266	699
prmC_locusTag_ECDH10B_1265	834
ybiX_locusTag_ECDH10B_0872	678
yhfX_locusTag_ECDH10B_3556	1164
rrlB_locusTag_ECDH10B_4159	2904
YFP	720
elaB_locusTag_ECDH10B_2427	306
dicB_locusTag_ECDH10B_1707	189
fldA_locusTag_ECDH10B_0749	531
yihS_locusTag_ECDH10B_4070	1242
tas_locusTag_ECDH10B_3004	1041
paaX_locusTag_ECDH10B_1524	951
atpD_locusTag_ECDH10B_3919	1383
cobC_locusTag_ECDH10B_0599	612
mutM_locusTag_ECDH10B_3817	810
trkH_locusTag_ECDH10B_4038	1452
garK_locusTag_ECDH10B_3297	1227
yoaI_locusTag_ECDH10B_1926	105
ldrC_locusTag_ECDH10B_1273	108
pheP_locusTag_ECDH10B_0642	1377
fadD_locusTag_ECDH10B_1943	1686
glcF_locusTag_ECDH10B_3154	1224
lamB_locusTag_ECDH10B_4225	1341
csiR_locusTag_ECDH10B_2831	663
rygB_locusTag_ECDH10B_3008	76
yhjR_locusTag_ECDH10B_3712	189
yfaW_locusTag_ECDH10B_2407	1218
yaeH_locusTag_ECDH10B_0143	387
iscR_locusTag_ECDH10B_2698	489
aas_locusTag_ECDH10B_3006	2160
yeiB_locusTag_ECDH10B_2309	1158
yeiQ_locusTag_ECDH10B_2330	1467
flgM_locusTag_ECDH10B_1142	294
dkgA_locusTag_ECDH10B_3187	828
ECDH10B_1324_locusTag_ECDH10B_1324	201
yqfB_locusTag_ECDH10B_3074	312
yadB_locusTag_ECDH10B_0124	927
mdtK_locusTag_ECDH10B_1797	1374
yrbE_locusTag_ECDH10B_3368	783
frmR_locusTag_ECDH10B_0312	276
fhuB_locusTag_ECDH10B_0133	1983
fhuA_locusTag_ECDH10B_0130	2244
ydhM_locusTag_ECDH10B_1783	516
glyW_locusTag_ECDH10B_2052	76
yajD_locusTag_ECDH10B_0366	348
ygdR_locusTag_ECDH10B_3003	219
yjdC_locusTag_ECDH10B_4328	576
zntB_locusTag_ECDH10B_1463	984
glnL_locusTag_ECDH10B_4059	1050
polA_locusTag_ECDH10B_4052	2787
ygdL_locusTag_ECDH10B_2982	807
thrU_locusTag_ECDH10B_4164	76
fxsA_locusTag_ECDH10B_4333	477
ycdU_locusTag_ECDH10B_1103	987
yfgJ_locusTag_ECDH10B_2676	216
yejG_locusTag_ECDH10B_2339	345
yjdL_locusTag_ECDH10B_4323	1458
yiiQ_locusTag_ECDH10B_4109	600
yiiD_locusTag_ECDH10B_4078	990
yjaG_locusTag_ECDH10B_4188	591
bglX_locusTag_ECDH10B_2288	2298
frmA_locusTag_ECDH10B_0311	1110
ryhA_locusTag_ECDH10B_3384	108
pgk_locusTag_ECDH10B_3101	1164
yihX_locusTag_ECDH10B_4075	600
yejH_locusTag_ECDH10B_2342	1761
soxS_locusTag_ECDH10B_4251	324
yhgE_locusTag_ECDH10B_3577	1725
tig_locusTag_ECDH10B_0392	1299
flgL_locusTag_ECDH10B_1154	954
mreD_locusTag_ECDH10B_3425	489
nrdA_locusTag_ECDH10B_2393	2286
yneE_locusTag_ECDH10B_1651	915
yjbQ_locusTag_ECDH10B_4245	417
yagA_locusTag_ECDH10B_0254	1155
ycjN_locusTag_ECDH10B_1427	1293
yeiU_locusTag_ECDH10B_2332	714
cysJ_locusTag_ECDH10B_2932	1800
ybiM_locusTag_ECDH10B_0874	261
narJ_locusTag_ECDH10B_1285	711
sspB_locusTag_ECDH10B_3405	498
mdtB_locusTag_ECDH10B_2227	3123
rplO_locusTag_ECDH10B_3476	435
cadC_locusTag_ECDH10B_4326	1539
modE_locusTag_ECDH10B_0829	789
yagS_locusTag_ECDH10B_0273	957
rpsN_locusTag_ECDH10B_3482	306
yebB_locusTag_ECDH10B_2003	603
rpsK_locusTag_ECDH10B_3472	390
agaW_locusTag_ECDH10B_3307	402
gltS_locusTag_ECDH10B_3835	1206
ykiB_locusTag_ECDH10B_0326	270
mobA_locusTag_ECDH10B_4046	585
yigZ_locusTag_ECDH10B_4037	615
micF_locusTag_ECDH10B_2373	93
sdaA_locusTag_ECDH10B_1952	1365
mntR_locusTag_ECDH10B_0886	468
nfrB_locusTag_ECDH10B_0635	2238
insA-7_locusTag_ECDH10B_4492	276
argE_locusTag_ECDH10B_4145	1152
yraJ_locusTag_ECDH10B_3317	2517
glcB_locusTag_ECDH10B_3152	2172
coaD_locusTag_ECDH10B_3816	480
ybcV_locusTag_ECDH10B_0516	411
gyrA_locusTag_ECDH10B_2390	2628
iscA_locusTag_ECDH10B_2695	324
yggG_locusTag_ECDH10B_3111	759
baeR_locusTag_ECDH10B_2231	723
ygbK_locusTag_ECDH10B_2905	1167
bglF_locusTag_ECDH10B_3909	1878
rzpD_locusTag_ECDH10B_0621	462
yacG_locusTag_ECDH10B_0082	198
yhjQ_locusTag_ECDH10B_3711	729
dcuB_locusTag_ECDH10B_4315	1341
nmpC_locusTag_ECDH10B_0509	2297
nemA_locusTag_ECDH10B_1784	1098
yhdY_locusTag_ECDH10B_3445	1104
yffI_locusTag_ECDH10B_2603	501
ynjC_locusTag_ECDH10B_1893	1491
prfB_locusTag_ECDH10B_3065	1099
gatC_locusTag_ECDH10B_2245	1356
acs_locusTag_ECDH10B_4259	1959
hycA_locusTag_ECDH10B_2893	462
rprA_locusTag_ECDH10B_1824	105
menB_locusTag_ECDH10B_2423	858
bipA_locusTag_ECDH10B_4061	1824
tyrS_locusTag_ECDH10B_1771	1275
pspE_locusTag_ECDH10B_1425	315
yaeF_locusTag_ECDH10B_0174	825
pgaC_locusTag_ECDH10B_1095	1326
ryeD_locusTag_ECDH10B_2225	143
clcA_locusTag_ECDH10B_0135	1422
rplU_locusTag_ECDH10B_3360	312
ccmD_locusTag_ECDH10B_2355	210
kefC_locusTag_ECDH10B_0048	1863
yjcE_locusTag_ECDH10B_4255	1650
rutF_locusTag_ECDH10B_1079	495
ydfA_locusTag_ECDH10B_1703	156
ytfB_locusTag_ECDH10B_4401	639
ybdB_locusTag_ECDH10B_0665	414
yehU_locusTag_ECDH10B_2281	1686
rrsA_locusTag_ECDH10B_4040	1542
panC_locusTag_ECDH10B_0113	852
priC_locusTag_ECDH10B_0423	528
ylbH_locusTag_ECDH10B_0456	711
prfC_locusTag_ECDH10B_4532	1590
lpxC_locusTag_ECDH10B_0078	918
rzoD_locusTag_ECDH10B_0514	183
surA_locusTag_ECDH10B_0054	1287
yjhF_locusTag_ECDH10B_4497	1350
yaiW_locusTag_ECDH10B_0335	1095
hcaF_locusTag_ECDH10B_2706	519
ydcH_locusTag_ECDH10B_1553	225
acpH_locusTag_ECDH10B_0360	582
ycbQ_locusTag_ECDH10B_1008	540
mdtI_locusTag_ECDH10B_1732	330
ybcD_locusTag_ECDH10B_0495	237
ycjD_locusTag_ECDH10B_1406	354
yfjU_locusTag_ECDH10B_2804	315
insB-1_locusTag_ECDH10B_0022	504
fadR_locusTag_ECDH10B_1240	720
caiT_locusTag_ECDH10B_0041	1515
ymgG_locusTag_ECDH10B_1223	276
yehD_locusTag_ECDH10B_2264	543
entE_locusTag_ECDH10B_0554	1611
tnaB_locusTag_ECDH10B_3896	1248
yphE_locusTag_ECDH10B_2714	1512
secF_locusTag_ECDH10B_0365	972
yhfU_locusTag_ECDH10B_3553	354
sroB_locusTag_ECDH10B_0438	84
yeeD_locusTag_ECDH10B_2159	228
clpX_locusTag_ECDH10B_0394	1275
lsrG_locusTag_ECDH10B_1649	291
degS_locusTag_ECDH10B_3412	1068
ybiS_locusTag_ECDH10B_0888	921
yfaH_locusTag_ECDH10B_2397	207
sgbU_locusTag_ECDH10B_3763	861
bcp_locusTag_ECDH10B_2646	471
yehZ_locusTag_ECDH10B_2287	918
fucI_locusTag_ECDH10B_2971	1776
ymdA_locusTag_ECDH10B_1116	312
lepA_locusTag_ECDH10B_2737	1800
ecnB_locusTag_ECDH10B_4342	147
caiA_locusTag_ECDH10B_0040	1143
insD-2_locusTag_ECDH10B_1528	906
metJ_locusTag_ECDH10B_4127	318
nudD_locusTag_ECDH10B_2201	480
pgaD_locusTag_ECDH10B_1094	414
bacA_locusTag_ECDH10B_3232	822
xylE_locusTag_ECDH10B_4220	1476
tonB_locusTag_ECDH10B_1367	720
ybhH_locusTag_ECDH10B_0837	1053
acnB_locusTag_ECDH10B_0098	2598
gadW_locusTag_ECDH10B_3691	729
fliG_locusTag_ECDH10B_2081	996
etk_locusTag_ECDH10B_1051	2181
iscS_locusTag_ECDH10B_2697	1215
ndh_locusTag_ECDH10B_1181	1305
sgbH_locusTag_ECDH10B_3762	663
amn_locusTag_ECDH10B_2126	1455
kduI_locusTag_ECDH10B_3015	837
hyfC_locusTag_ECDH10B_2649	948
ulaE_locusTag_ECDH10B_4392	855
yrbB_locusTag_ECDH10B_3365	294
cdh_locusTag_ECDH10B_4107	756
lysZ_locusTag_ECDH10B_0815	76
ymcE_locusTag_ECDH10B_1062	231
ndk_locusTag_ECDH10B_2684	432
nusB_locusTag_ECDH10B_0372	420
wza_locusTag_ECDH10B_2212	1140
ydjZ_locusTag_ECDH10B_1890	708
rfaI_locusTag_ECDH10B_3809	1020
yciQ_locusTag_ECDH10B_1383	1896
yzcX_locusTag_ECDH10B_3999	486
yjtD_locusTag_ECDH10B_4561	687
yicJ_locusTag_ECDH10B_3839	1383
pabA_locusTag_ECDH10B_3536	564
yjeN_locusTag_ECDH10B_4352	315
hflD_locusTag_ECDH10B_1204	642
insF-1_locusTag_ECDH10B_0288	867
yfeX_locusTag_ECDH10B_2596	900
potI_locusTag_ECDH10B_0927	846
ycfM_locusTag_ECDH10B_1177	642
pheT_locusTag_ECDH10B_1849	2388
cca_locusTag_ECDH10B_3231	1239
yfhD_locusTag_ECDH10B_2726	1419
rpmA_locusTag_ECDH10B_3359	258
citF_locusTag_ECDH10B_0683	1533
ygaH_locusTag_ECDH10B_2850	336
rseP_locusTag_ECDH10B_0156	1353
arsR_locusTag_ECDH10B_3677	354
yajI_locusTag_ECDH10B_0368	540
yafN_locusTag_ECDH10B_0214	294
ybiN_locusTag_ECDH10B_0875	927
sfmH_locusTag_ECDH10B_0489	984
cheB_locusTag_ECDH10B_2024	1050
ybiO_locusTag_ECDH10B_0876	2226
proM_locusTag_ECDH10B_3989	77
recJ_locusTag_ECDH10B_3066	1734
ydbL_locusTag_ECDH10B_1508	327
flhD_locusTag_ECDH10B_2033	360
insH-7_locusTag_ECDH10B_2180	1017
hisR_locusTag_ECDH10B_3987	77
ybfM_locusTag_ECDH10B_0746	1407
nadB_locusTag_ECDH10B_2742	1623
spoT_locusTag_ECDH10B_3832	2115
cld_locusTag_ECDH10B_2175	981
ycfP_locusTag_ECDH10B_1180	543
degQ_locusTag_ECDH10B_3411	1368
alpA_locusTag_ECDH10B_2790	213
psiF_locusTag_ECDH10B_0341	321
yagM_locusTag_ECDH10B_0267	855
yfcA_locusTag_ECDH10B_2489	810
bioB_locusTag_ECDH10B_0843	1041
hflK_locusTag_ECDH10B_4369	1260
cpxP_locusTag_ECDH10B_4103	501
topB_locusTag_ECDH10B_1901	1962
yjbR_locusTag_ECDH10B_4246	357
insD-1_locusTag_ECDH10B_0317	906
fucR_locusTag_ECDH10B_2974	732
rrfA_locusTag_ECDH10B_4044	120
hemB_locusTag_ECDH10B_0325	975
leuV_locusTag_ECDH10B_4525	87
ygfU_locusTag_ECDH10B_3062	1449
rluC_locusTag_ECDH10B_1157	960
yegS_locusTag_ECDH10B_2238	900
yejM_locusTag_ECDH10B_2346	1761
lrhA_locusTag_ECDH10B_2451	939
ykgG_locusTag_ECDH10B_0296	696
gutM_locusTag_ECDH10B_2874	360
yggN_locusTag_ECDH10B_3133	720
yfjG_locusTag_ECDH10B_2785	477
yjgB_locusTag_ECDH10B_4462	1020
tff_locusTag_ECDH10B_0148	136
folP_locusTag_ECDH10B_3351	849
pyrF_locusTag_ECDH10B_1398	738
idnD_locusTag_ECDH10B_4460	1032
yahE_locusTag_ECDH10B_0306	864
ybeD_locusTag_ECDH10B_0700	264
ygiF_locusTag_ECDH10B_3229	1302
entS_locusTag_ECDH10B_0551	1251
zntR_locusTag_ECDH10B_3467	426
yajC_locusTag_ECDH10B_0363	333
mdtL_locusTag_ECDH10B_3897	1176
isrC_locusTag_ECDH10B_2145	204
ycdZ_locusTag_ECDH10B_1108	492
damX_locusTag_ECDH10B_3563	1287
flgK_locusTag_ECDH10B_1153	1644
yccW_locusTag_ECDH10B_1037	1191
ynfK_locusTag_ECDH10B_1726	696
treF_locusTag_ECDH10B_3696	1650
ygaY_locusTag_ECDH10B_2848	1178
ssuC_locusTag_ECDH10B_1004	792
yeeJ_locusTag_ECDH10B_2121	7104
tqsA_locusTag_ECDH10B_1734	1035
fepB_locusTag_ECDH10B_0552	957
fixX_locusTag_ECDH10B_0045	288
topA_locusTag_ECDH10B_1389	2598
ycjR_locusTag_ECDH10B_1431	789
bcsZ_locusTag_ECDH10B_3708	1107
ychS_locusTag_ECDH10B_1287	276
zapA_locusTag_ECDH10B_3084	330
araH_locusTag_ECDH10B_2039	990
yncC_locusTag_ECDH10B_1580	666
ytjB_locusTag_ECDH10B_4545	645
aslA_locusTag_ECDH10B_3991	1656
cybB_locusTag_ECDH10B_1544	531
ycgZ_locusTag_ECDH10B_1213	237
srlE_locusTag_ECDH10B_2871	960
nuoK_locusTag_ECDH10B_2441	303
tfaX_locusTag_ECDH10B_0521	186
ycjM_locusTag_ECDH10B_1426	1680
nirC_locusTag_ECDH10B_3543	807
metI_locusTag_ECDH10B_0179	654
yafC_locusTag_ECDH10B_0189	915
eutT_locusTag_ECDH10B_2624	804
glgA_locusTag_ECDH10B_3603	1434
cusF_locusTag_ECDH10B_0639	333
ygfB_locusTag_ECDH10B_3083	579
yigG_locusTag_ECDH10B_4009	381
aroB_locusTag_ECDH10B_3564	1089
secE_locusTag_ECDH10B_4169	384
cysG_locusTag_ECDH10B_3544	1374
yfaV_locusTag_ECDH10B_2406	1290
ybaL_locusTag_ECDH10B_0434	1677
sgcX_locusTag_ECDH10B_4507	1122
gntX_locusTag_ECDH10B_3588	684
fusA_locusTag_ECDH10B_3515	2115
dnaK_locusTag_ECDH10B_0014	1917
kch_locusTag_ECDH10B_1365	704
yccA_locusTag_ECDH10B_1040	660
murG_locusTag_ECDH10B_0072	1068
rtn_locusTag_ECDH10B_2334	1557
ybdG_locusTag_ECDH10B_0643	1248
rpsP_locusTag_ECDH10B_2776	249
ylaC_locusTag_ECDH10B_0414	471
pphA_locusTag_ECDH10B_1977	657
livJ_locusTag_ECDH10B_3634	1104
ygjM_locusTag_ECDH10B_3257	417
glnV_locusTag_ECDH10B_0733	75
ygeY_locusTag_ECDH10B_3047	1212
rseB_locusTag_ECDH10B_2739	957
ycaI_locusTag_ECDH10B_0983	2265
arcA_locusTag_ECDH10B_4559	717
glcD_locusTag_ECDH10B_3156	1500
yhaV_locusTag_ECDH10B_3303	465
sfmF_locusTag_ECDH10B_0490	516
ade_locusTag_ECDH10B_3848	1767
nagC_locusTag_ECDH10B_0741	1221
lacY_locusTag_ECDH10B_1356	1254
ybhI_locusTag_ECDH10B_0838	1434
mokC_locusTag_ECDH10B_0017	210
yghZ_locusTag_ECDH10B_3178	1041
yqjC_locusTag_ECDH10B_3273	369
ybiT_locusTag_ECDH10B_0889	1593
aroD_locusTag_ECDH10B_1829	759
ahpC_locusTag_ECDH10B_0566	564
cyoA_locusTag_ECDH10B_0388	948
cobU_locusTag_ECDH10B_2137	546
yrdA_locusTag_ECDH10B_3454	555
ulaD_locusTag_ECDH10B_4391	651
gsiA_locusTag_ECDH10B_0898	1872
fimZ_locusTag_ECDH10B_0491	633
rpsA_locusTag_ECDH10B_0981	1674
yihF_locusTag_ECDH10B_4050	1431
yhbO_locusTag_ECDH10B_3326	519
yadE_locusTag_ECDH10B_0110	1230
cdsA_locusTag_ECDH10B_0155	858
yiaD_locusTag_ECDH10B_3731	660
cpxR_locusTag_ECDH10B_4102	699
argY_locusTag_ECDH10B_2861	77
chpS_locusTag_ECDH10B_4419	252
rplP_locusTag_ECDH10B_3488	411
ompT_locusTag_ECDH10B_0631	954
hemN_locusTag_ECDH10B_4057	1374
tyrT_locusTag_ECDH10B_1291	85
ansP_locusTag_ECDH10B_1583	1500
ybdD_locusTag_ECDH10B_0559	198
tauB_locusTag_ECDH10B_0322	768
ybbA_locusTag_ECDH10B_0452	687
flhB_locusTag_ECDH10B_2021	1149
proY_locusTag_ECDH10B_0358	1374
yodA_locusTag_ECDH10B_2116	651
yjeT_locusTag_ECDH10B_4371	198
gudD_locusTag_ECDH10B_2955	1341
nhaA_locusTag_ECDH10B_0020	1167
srlB_locusTag_ECDH10B_2872	372
ygdE_locusTag_ECDH10B_2975	1101
yhgN_locusTag_ECDH10B_3608	594
ygcE_locusTag_ECDH10B_2943	1479
ygbE_locusTag_ECDH10B_2917	324
ugpB_locusTag_ECDH10B_3627	1317
yieF_locusTag_ECDH10B_3900	567
ytjA_locusTag_ECDH10B_4534	180
fabH_locusTag_ECDH10B_1163	954
insI-3_locusTag_ECDH10B_4479	1152
wbbH_locusTag_ECDH10B_2185	1167
lsrK_locusTag_ECDH10B_1642	1593
mukB_locusTag_ECDH10B_0994	4461
hyfR_locusTag_ECDH10B_2657	2013
citA_locusTag_ECDH10B_0687	1659
intS_locusTag_ECDH10B_2512	1158
sseB_locusTag_ECDH10B_2689	777
ydeH_locusTag_ECDH10B_1666	891
setB_locusTag_ECDH10B_2327	1182
yaiV_locusTag_ECDH10B_0332	669
narY_locusTag_ECDH10B_1598	1545
ycaN_locusTag_ECDH10B_0970	909
dmsA_locusTag_ECDH10B_0964	2445
rlmB_locusTag_ECDH10B_4375	732
eutP_locusTag_ECDH10B_2626	480
rnhA_locusTag_ECDH10B_0195	468
paaA_locusTag_ECDH10B_1513	930
speA_locusTag_ECDH10B_3113	1977
ydcA_locusTag_ECDH10B_1545	174
dppC_locusTag_ECDH10B_3721	903
ydeP_locusTag_ECDH10B_1631	2280
yeeA_locusTag_ECDH10B_2155	1059
ydcD_locusTag_ECDH10B_1587	483
ypjJ_locusTag_ECDH10B_2812	201
feaR_locusTag_ECDH10B_1509	906
luxS_locusTag_ECDH10B_2854	516
ymgA_locusTag_ECDH10B_1214	273
hybG_locusTag_ECDH10B_3167	249
ymbA_locusTag_ECDH10B_1022	564
glcC_locusTag_ECDH10B_3157	765
yddG_locusTag_ECDH10B_1604	882
yidB_locusTag_ECDH10B_3884	399
insA-3_locusTag_ECDH10B_0263	276
agaR_locusTag_ECDH10B_3304	810
nrfA_locusTag_ECDH10B_4260	1437
yfgM_locusTag_ECDH10B_2679	621
cysM_locusTag_ECDH10B_2586	912
yniA_locusTag_ECDH10B_1863	861
yafT_locusTag_ECDH10B_0198	786
rplB_locusTag_ECDH10B_3492	822
yihD_locusTag_ECDH10B_4047	270
fdnH_locusTag_ECDH10B_1606	885
mtlD_locusTag_ECDH10B_3781	1149
ECDH10B_1331_locusTag_ECDH10B_1331	909
ygfG_locusTag_ECDH10B_3094	786
lipA_locusTag_ECDH10B_0589	966
betT_locusTag_ECDH10B_0301	2034
dnaT_locusTag_ECDH10B_4518	540
mdlB_locusTag_ECDH10B_0405	1782
cho_locusTag_ECDH10B_1879	888
ycaR_locusTag_ECDH10B_0987	183
yahB_locusTag_ECDH10B_0303	933
yfiB_locusTag_ECDH10B_2772	483
csgC_locusTag_ECDH10B_1115	333
yhdP_locusTag_ECDH10B_3422	3801
argV_locusTag_ECDH10B_2862	77
mdtF_locusTag_ECDH10B_3690	3114
ppdC_locusTag_ECDH10B_2993	324
blc_locusTag_ECDH10B_4344	534
yhjC_locusTag_ECDH10B_3698	972
yafQ_locusTag_ECDH10B_0207	279
ccmC_locusTag_ECDH10B_2356	738
atpC_locusTag_ECDH10B_3918	420
KanR	816
fucU_locusTag_ECDH10B_2973	423
nagE_locusTag_ECDH10B_0744	1947
SrpR	642
cheZ_locusTag_ECDH10B_2022	645
sprT_locusTag_ECDH10B_3119	498
btuD_locusTag_ECDH10B_1845	750
pyrD_locusTag_ECDH10B_1015	1011
mdlA_locusTag_ECDH10B_0404	1773
yiaJ_locusTag_ECDH10B_3755	849
yicE_locusTag_ECDH10B_3836	1392
metB_locusTag_ECDH10B_4128	1161
cysD_locusTag_ECDH10B_2920	909
pspD_locusTag_ECDH10B_1424	222
deoD_locusTag_ECDH10B_4542	720
flgF_locusTag_ECDH10B_1148	756
ydcJ_locusTag_ECDH10B_1551	1344
stpA_locusTag_ECDH10B_2836	405
dhaR_locusTag_ECDH10B_1254	1920
yiiU_locusTag_ECDH10B_4117	246
yibJ_locusTag_ECDH10B_3776	702
ybjT_locusTag_ECDH10B_0939	1431
glcE_locusTag_ECDH10B_3155	1053
yafF_locusTag_ECDH10B_0200	189
uhpA_locusTag_ECDH10B_3852	591
htrL_locusTag_ECDH10B_3800	858
yjjQ_locusTag_ECDH10B_4521	726
xdhB_locusTag_ECDH10B_3042	879
yebK_locusTag_ECDH10B_1994	870
ivy_locusTag_ECDH10B_0202	474
fliO_locusTag_ECDH10B_2089	366
yohC_locusTag_ECDH10B_2291	588
proC_locusTag_ECDH10B_0343	810
ynbD_locusTag_ECDH10B_1537	1293
yrfC_locusTag_ECDH10B_3569	540
rimO_locusTag_ECDH10B_0904	1326
plsX_locusTag_ECDH10B_1162	1071
uhpT_locusTag_ECDH10B_3849	1392
degP_locusTag_ECDH10B_0141	1425
zur_locusTag_ECDH10B_4235	516
rffM_locusTag_ECDH10B_3984	741
iap_locusTag_ECDH10B_2921	1038
rhsC_locusTag_ECDH10B_0767	4194
ubiF_locusTag_ECDH10B_0731	1176
yfdK_locusTag_ECDH10B_2517	441
yieM_locusTag_ECDH10B_3933	1452
entA_locusTag_ECDH10B_0556	747
rpmE_locusTag_ECDH10B_4125	213
proX_locusTag_ECDH10B_2845	993
pykF_locusTag_ECDH10B_1810	1413
ygcF_locusTag_ECDH10B_2944	672
rplA_locusTag_ECDH10B_4172	705
fabG_locusTag_ECDH10B_1165	735
secG_locusTag_ECDH10B_3349	333
ribB_locusTag_ECDH10B_3215	654
moaA_locusTag_ECDH10B_0849	990
yhhN_locusTag_ECDH10B_3642	627
narK_locusTag_ECDH10B_1282	1392
sixA_locusTag_ECDH10B_2503	486
ykfL_locusTag_ECDH10B_0235	222
argR_locusTag_ECDH10B_3414	471
fre_locusTag_ECDH10B_4033	702
ttcA_locusTag_ECDH10B_1465	936
yijD_locusTag_ECDH10B_4153	360
yacF_locusTag_ECDH10B_0083	744
yaeI_locusTag_ECDH10B_0144	813
mqsR_locusTag_ECDH10B_3196	297
ompX_locusTag_ECDH10B_0882	516
yciG_locusTag_ECDH10B_1374	180
norV_locusTag_ECDH10B_2878	1440
ycgK_locusTag_ECDH10B_1231	402
metG_locusTag_ECDH10B_2267	2034
ydfT_locusTag_ECDH10B_1691	753
uspG_locusTag_ECDH10B_0676	429
infB_locusTag_ECDH10B_3342	2673
metY_locusTag_ECDH10B_3345	77
gfcB_locusTag_ECDH10B_1056	645
ugpQ_locusTag_ECDH10B_3623	744
gcd_locusTag_ECDH10B_0104	2391
rrfB_locusTag_ECDH10B_4160	120
argK_locusTag_ECDH10B_3093	996
speE_locusTag_ECDH10B_0101	867
serT_locusTag_ECDH10B_1041	88
argD_locusTag_ECDH10B_3535	1221
ECDH10B_0725_locusTag_ECDH10B_0725	1017
torZ_locusTag_ECDH10B_2013	2430
ycgJ_locusTag_ECDH10B_1230	369
insC-2_locusTag_ECDH10B_1529	411
yfeH_locusTag_ECDH10B_2574	999
acrD_locusTag_ECDH10B_2635	3114
srlD_locusTag_ECDH10B_2873	780
yjjY_locusTag_ECDH10B_4560	141
yfaE_locusTag_ECDH10B_2395	255
cusS_locusTag_ECDH10B_0528	1443
menA_locusTag_ECDH10B_4119	927
ppnK_locusTag_ECDH10B_2781	879
ycbF_locusTag_ECDH10B_1014	711
ybiH_locusTag_ECDH10B_0864	672
cyaY_locusTag_ECDH10B_3998	321
yqiK_locusTag_ECDH10B_3225	1662
yfbH_locusTag_ECDH10B_2416	891
yheL_locusTag_ECDH10B_3518	288
trmD_locusTag_ECDH10B_2774	768
hybC_locusTag_ECDH10B_3171	1704
pldA_locusTag_ECDH10B_4012	870
guaB_locusTag_ECDH10B_2674	1467
yibF_locusTag_ECDH10B_3773	609
lfhA_locusTag_ECDH10B_0211	1713
rof_locusTag_ECDH10B_0169	255
gntR_locusTag_ECDH10B_3611	996
ylcG_locusTag_ECDH10B_0507	141
mhpT_locusTag_ECDH10B_0308	1212
dksA_locusTag_ECDH10B_0125	456
nanA_locusTag_ECDH10B_3402	894
tufB_locusTag_ECDH10B_4168	1185
yddK_locusTag_ECDH10B_1602	957
yoaH_locusTag_ECDH10B_1949	180
