gene_name	length
phhB_locusTag_BN877_I2762	435
stp_locusTag_BN877_I2763	477
stp_locusTag_BN877_I2764	594
tesA_locusTag_BN877_I2765	651
BN877_I2766_locusTag_BN877_I2766	711
BN877_I2767_locusTag_BN877_I2767	2562
BN877_Imisc_RNA_9_locusTag_BN877_Imisc_RNA_9	68
BN877_I2768_locusTag_BN877_I2768	738
BN877_I2769_locusTag_BN877_I2769	393
BN877_I2770_locusTag_BN877_I2770	741
acnA_locusTag_BN877_I2771	2694
ccmA_locusTag_BN877_I2772	642
ccmB_locusTag_BN877_I2773	660
ccmC_locusTag_BN877_I2774	762
cycX_locusTag_BN877_I2775	174
ccmG_locusTag_BN877_I2776	606
BN877_I2777_locusTag_BN877_I2777	1182
BN877_I2778_locusTag_BN877_I2778	597
BN877_I2779_locusTag_BN877_I2779	651
ftsY_locusTag_BN877_I2780	1437
BN877_I2781_locusTag_BN877_I2781	1275
dapF_locusTag_BN877_I2782	900
BN877_I2783_locusTag_BN877_I2783	1137
ffh_locusTag_BN877_I2784	1572
BN877_I2785_locusTag_BN877_I2785	318
rpsP_locusTag_BN877_I2786	378
rimM_locusTag_BN877_I2787	567
trmD_locusTag_BN877_I2788	699
trmD_locusTag_BN877_I2789	747
rplS_locusTag_BN877_I2790	540
BN877_I2791_locusTag_BN877_I2791	798
BN877_I2792_locusTag_BN877_I2792	834
BN877_I2793_locusTag_BN877_I2793	102
ttuB_locusTag_BN877_I2794	1278
leuC_locusTag_BN877_I2795	1410
BN877_I2796_locusTag_BN877_I2796	1527
thiQ_locusTag_BN877_I2797	717
thiP_locusTag_BN877_I2798	1641
tbpA_locusTag_BN877_I2799	1014
BN877_Imisc_RNA_24_locusTag_BN877_Imisc_RNA_24	111
BN877_I2800_locusTag_BN877_I2800	393
BN877_I2801_locusTag_BN877_I2801	1827
BN877_I2802_locusTag_BN877_I2802	654
BN877_Imisc_RNA_5_locusTag_BN877_Imisc_RNA_5	77
metA_locusTag_BN877_I2803	927
Galm_locusTag_BN877_I2804	1020
mtgA_locusTag_BN877_I2805	747
BN877_I2806_locusTag_BN877_I2806	915
yiaD_locusTag_BN877_I2807	663
ispG_locusTag_BN877_I2808	1251
BN877_I2809_locusTag_BN877_I2809	1191
BN877_I2810_locusTag_BN877_I2810	780
pyc_locusTag_BN877_I2811	3462
BN877_I2812_locusTag_BN877_I2812	738
ndvA_locusTag_BN877_I2813	1767
ndvB_locusTag_BN877_I2815	8496
hipO1_locusTag_BN877_I2816	1179
BN877_I2817_locusTag_BN877_I2817	144
BN877_I2818_locusTag_BN877_I2818	1104
BN877_I2819_locusTag_BN877_I2819	975
ilvD2_locusTag_BN877_I2820	1785
glxR1_locusTag_BN877_I2821	903
glxR1_locusTag_BN877_I2822	987
BN877_I2823_locusTag_BN877_I2823	1446
BN877_I2824_locusTag_BN877_I2824	717
BN877_I2825_locusTag_BN877_I2825	1161
BN877_I2826_locusTag_BN877_I2826	531
yiaN_locusTag_BN877_I2827	1278
BN877_I2828_locusTag_BN877_I2828	1008
acsA1_locusTag_BN877_I2829	1953
BN877_I2830_locusTag_BN877_I2830	702
BN877_I2831_locusTag_BN877_I2831	660
leuS_locusTag_BN877_I2832	2631
leuS_locusTag_BN877_I2833	549
BN877_I2834_locusTag_BN877_I2834	1038
fdxA_locusTag_BN877_I2835	387
BN877_I2836_locusTag_BN877_I2836	417
BN877_I2837_locusTag_BN877_I2837	3099
BN877_I2838_locusTag_BN877_I2838	195
BN877_I2839_locusTag_BN877_I2839	1215
BN877_I2840_locusTag_BN877_I2840	885
BN877_I2841_locusTag_BN877_I2841	351
amtB_locusTag_BN877_I2842	1347
ftsK_locusTag_BN877_I2843	2664
BN877_I2844_locusTag_BN877_I2844	675
BN877_I2845_locusTag_BN877_I2845	804
BN877_I2846_locusTag_BN877_I2846	456
BN877_I2847_locusTag_BN877_I2847	684
BN877_I2848_locusTag_BN877_I2848	504
BN877_I2849_locusTag_BN877_I2849	570
BN877_I2850_locusTag_BN877_I2850	264
BN877_I2851_locusTag_BN877_I2851	4761
BN877_I2852_locusTag_BN877_I2852	1377
BN877_I2853_locusTag_BN877_I2853	576
phbA_locusTag_BN877_I2854	1182
phbB_locusTag_BN877_I2855	726
BN877_I2856_locusTag_BN877_I2856	312
bfr_locusTag_BN877_I2857	492
nudH_locusTag_BN877_I2858	513
BN877_I2859_locusTag_BN877_I2859	1194
ctpA_locusTag_BN877_I2860	1404
ctpA_locusTag_BN877_I2861	1398
BN877_I2862_locusTag_BN877_I2862	219
BN877_I2863_locusTag_BN877_I2863	483
BN877_I2864_locusTag_BN877_I2864	489
BN877_I2865_locusTag_BN877_I2865	624
proA_locusTag_BN877_I2866	1308
proB_locusTag_BN877_I2867	1170
obgE_locusTag_BN877_I2868	1068
BN877_I2869_locusTag_BN877_I2869	594
BN877_I2870_locusTag_BN877_I2870	633
rpmA_locusTag_BN877_I2871	270
rplU_locusTag_BN877_I2873	315
BN877_I2874_locusTag_BN877_I2874	441
BN877_I2875_locusTag_BN877_I2875	207
BN877_I2876_locusTag_BN877_I2876	912
BN877_I2877_locusTag_BN877_I2877	231
leuD_locusTag_BN877_I2878	606
leuB_locusTag_BN877_I2879	1113
mauG_locusTag_BN877_I2880	1248
cobB_locusTag_BN877_I2881	1317
cobA_locusTag_BN877_I2882	789
cbiD_locusTag_BN877_I2883	1131
cobM_locusTag_BN877_I2884	774
cbiG_locusTag_BN877_I2885	423
cobL_locusTag_BN877_I2886	1260
cobK_locusTag_BN877_I2887	687
cobJ_locusTag_BN877_I2888	762
cobI_locusTag_BN877_I2889	768
cobH_locusTag_BN877_I2890	633
cobG_locusTag_BN877_I2891	1353
cobN_locusTag_BN877_I2892	3351
cobW_locusTag_BN877_I2893	1038
cobW_locusTag_BN877_I2894	363
BN877_Imisc_RNA_10_locusTag_BN877_Imisc_RNA_10	218
cobO_locusTag_BN877_I2895	618
cobQ_locusTag_BN877_I2896	1458
cobD_locusTag_BN877_I2897	966
cobC_locusTag_BN877_I2898	1047
enosf_locusTag_BN877_I2899	1278
BN877_I2900_locusTag_BN877_I2900	330
BN877_I2901_locusTag_BN877_I2901	1134
BN877_I2902_locusTag_BN877_I2902	1011
BN877_I2903_locusTag_BN877_I2903	822
BN877_I2904_locusTag_BN877_I2904	1014
rbsB1_locusTag_BN877_I2905	942
rbsC1_locusTag_BN877_I2906	1035
rbsA1_locusTag_BN877_I2907	1566
BN877_I2908_locusTag_BN877_I2908	606
BN877_I2909_locusTag_BN877_I2909	693
BN877_I2910_locusTag_BN877_I2910	1533
purH_locusTag_BN877_I2911	1617
BN877_I2912_locusTag_BN877_I2912	1692
BN877_I2913_locusTag_BN877_I2913	1386
htpX_locusTag_BN877_I2914	966
BN877_I2915_locusTag_BN877_I2915	201
parB1_locusTag_BN877_I2916	885
parA_locusTag_BN877_I2918	795
gidB_locusTag_BN877_I2919	618
gidA2_locusTag_BN877_I2920	1884
BN877_I2921_locusTag_BN877_I2921	1326
rho_locusTag_BN877_I2922	1266
BN877_I2923_locusTag_BN877_I2923	546
hemE_locusTag_BN877_I2924	1035
BN877_II0001_locusTag_BN877_II0001	264
BN877_II0003_locusTag_BN877_II0003	456
BN877_II0004_locusTag_BN877_II0004	210
BN877_II0005_locusTag_BN877_II0005	321
BN877_II0006_locusTag_BN877_II0006	411
BN877_II0007_locusTag_BN877_II0007	189
BN877_II0008_locusTag_BN877_II0008	129
BN877_II0009_locusTag_BN877_II0009	768
BN877_II0010_locusTag_BN877_II0010	186
BN877_II0011_locusTag_BN877_II0011	930
BN877_II0014_locusTag_BN877_II0014	681
BN877_II0015_locusTag_BN877_II0015	213
BN877_II0016_locusTag_BN877_II0016	522
BN877_II0017_locusTag_BN877_II0017	363
BN877_II0018_locusTag_BN877_II0018	828
BN877_II0019_locusTag_BN877_II0019	240
BN877_II0020_locusTag_BN877_II0020	1413
BN877_II0021_locusTag_BN877_II0021	1074
BN877_II0022_locusTag_BN877_II0022	3225
BN877_II0023_locusTag_BN877_II0023	909
BN877_II0024_locusTag_BN877_II0024	246
BN877_II0025_locusTag_BN877_II0025	870
BN877_II0026_locusTag_BN877_II0026	309
BN877_II0028_locusTag_BN877_II0028	1827
BN877_II0029_locusTag_BN877_II0029	2934
BN877_II0030_locusTag_BN877_II0030	246
BN877_II0031_locusTag_BN877_II0031	345
BN877_II0032_locusTag_BN877_II0032	918
BN877_II0033_locusTag_BN877_II0033	357
BN877_II0034_locusTag_BN877_II0034	219
BN877_II0035_locusTag_BN877_II0035	405
BN877_II0036_locusTag_BN877_II0036	2004
BN877_II0037_locusTag_BN877_II0037	489
BN877_II0038_locusTag_BN877_II0038	438
BN877_II0039_locusTag_BN877_II0039	399
BN877_II0040_locusTag_BN877_II0040	414
BN877_II0041_locusTag_BN877_II0041	1020
BN877_II0042_locusTag_BN877_II0042	333
cat_locusTag_BN877_II0043	636
BN877_II0044_locusTag_BN877_II0044	183
BN877_II0045_locusTag_BN877_II0045	1944
BN877_II0046_locusTag_BN877_II0046	2790
BN877_II0047_locusTag_BN877_II0047	900
rutG_locusTag_BN877_II0048	1323
ampC_locusTag_BN877_II0049	1158
ampR_locusTag_BN877_II0050	879
BN877_II0051_locusTag_BN877_II0051	1263
BN877_II0052_locusTag_BN877_II0052	774
BN877_II0053_locusTag_BN877_II0053	819
BN877_II0054_locusTag_BN877_II0054	912
BN877_II0055_locusTag_BN877_II0055	1290
BN877_II0056_locusTag_BN877_II0056	1086
BN877_II0057_locusTag_BN877_II0057	450
BN877_II0058_locusTag_BN877_II0058	726
BN877_II0059_locusTag_BN877_II0059	660
BN877_II0060_locusTag_BN877_II0060	672
BN877_II0061_locusTag_BN877_II0061	786
BN877_II0062_locusTag_BN877_II0062	753
BN877_II0063_locusTag_BN877_II0063	984
BN877_II0064_locusTag_BN877_II0064	414
BN877_II0065_locusTag_BN877_II0065	921
BN877_II0066_locusTag_BN877_II0066	1782
BN877_II0067_locusTag_BN877_II0067	591
BN877_II0068_locusTag_BN877_II0068	474
BN877_II0069_locusTag_BN877_II0069	1344
BN877_II0070_locusTag_BN877_II0070	891
BN877_II0071_locusTag_BN877_II0071	885
BN877_II0072_locusTag_BN877_II0072	1122
BN877_II0073_locusTag_BN877_II0073	1326
BN877_II0074_locusTag_BN877_II0074	138
BN877_II0075_locusTag_BN877_II0075	996
BN877_II0076_locusTag_BN877_II0076	870
BN877_II0077_locusTag_BN877_II0077	735
BN877_II0078_locusTag_BN877_II0078	828
BN877_II0079_locusTag_BN877_II0079	885
BN877_II0080_locusTag_BN877_II0080	1275
BN877_II0081_locusTag_BN877_II0081	1074
abfA_locusTag_BN877_II0082	1512
BN877_II0083_locusTag_BN877_II0083	930
BN877_II0084_locusTag_BN877_II0084	1293
BN877_II0085_locusTag_BN877_II0085	1065
BN877_II0086_locusTag_BN877_II0086	1851
BN877_II0087_locusTag_BN877_II0087	1017
BN877_II0088_locusTag_BN877_II0088	777
BN877_II0089_locusTag_BN877_II0089	261
BN877_II0090_locusTag_BN877_II0090	480
BN877_II0091_locusTag_BN877_II0091	1074
BN877_II0092_locusTag_BN877_II0092	876
BN877_II0093_locusTag_BN877_II0093	954
BN877_II0094_locusTag_BN877_II0094	1290
BN877_II0095_locusTag_BN877_II0095	711
BN877_II0096_locusTag_BN877_II0096	1143
BN877_II0097_locusTag_BN877_II0097	1164
BN877_II0098_locusTag_BN877_II0098	822
BN877_II0099_locusTag_BN877_II0099	1236
BN877_II0100_locusTag_BN877_II0100	183
BN877_II0101_locusTag_BN877_II0101	171
cspA2_locusTag_BN877_II0102	210
BN877_II0103_locusTag_BN877_II0103	291
rpsU1_locusTag_BN877_II0104	237
BN877_II0105_locusTag_BN877_II0105	216
BN877_II0106_locusTag_BN877_II0106	138
BN877_II0107_locusTag_BN877_II0107	66
BN877_II0108_locusTag_BN877_II0108	288
BN877_II0109_locusTag_BN877_II0109	243
BN877_II0110_locusTag_BN877_II0110	1098
BN877_II0111_locusTag_BN877_II0111	237
BN877_II0112_locusTag_BN877_II0112	1095
BN877_II0113_locusTag_BN877_II0113	1554
BN877_II0114_locusTag_BN877_II0114	1269
BN877_II0115_locusTag_BN877_II0115	1101
BN877_II0116_locusTag_BN877_II0116	885
BN877_II0117_locusTag_BN877_II0117	882
BN877_II0118_locusTag_BN877_II0118	927
BN877_II0119_locusTag_BN877_II0119	1281
BN877_II0120_locusTag_BN877_II0120	522
BN877_II0121_locusTag_BN877_II0121	978
BN877_II0122_locusTag_BN877_II0122	879
BN877_II0123_locusTag_BN877_II0123	1137
kdgD_locusTag_BN877_II0124	912
kduD_locusTag_BN877_II0125	744
kduI_locusTag_BN877_II0126	825
kduI_locusTag_BN877_II0127	204
BN877_II0128_locusTag_BN877_II0128	798
BN877_II0129_locusTag_BN877_II0129	738
kdgF_locusTag_BN877_II0130	318
BN877_II0131_locusTag_BN877_II0131	1233
BN877_II0132_locusTag_BN877_II0132	2004
BN877_II0133_locusTag_BN877_II0133	1086
BN877_II0134_locusTag_BN877_II0134	837
lacF_locusTag_BN877_II0135	861
BN877_II0136_locusTag_BN877_II0136	1272
BN877_II0137_locusTag_BN877_II0137	891
BN877_II0138_locusTag_BN877_II0138	855
BN877_II0139_locusTag_BN877_II0139	210
fsr_locusTag_BN877_II0140	1197
BN877_II0141_locusTag_BN877_II0141	897
BN877_II0142_locusTag_BN877_II0142	1281
BN877_II0143_locusTag_BN877_II0143	603
BN877_II0144_locusTag_BN877_II0144	996
BN877_II0145_locusTag_BN877_II0145	912
BN877_II0146_locusTag_BN877_II0146	324
BN877_II0147_locusTag_BN877_II0147	1359
BN877_II0148_locusTag_BN877_II0148	1050
BN877_II0149_locusTag_BN877_II0149	1017
polS_locusTag_BN877_II0150	771
BN877_II0151_locusTag_BN877_II0151	1314
BN877_II0152_locusTag_BN877_II0152	1002
kbaZ_locusTag_BN877_II0153	1278
BN877_II0154_locusTag_BN877_II0154	873
BN877_II0155_locusTag_BN877_II0155	825
BN877_II0156_locusTag_BN877_II0156	999
BN877_II0157_locusTag_BN877_II0157	1077
BN877_II0158_locusTag_BN877_II0158	831
BN877_II0159_locusTag_BN877_II0159	945
BN877_II0160_locusTag_BN877_II0160	1260
BN877_II0161_locusTag_BN877_II0161	1173
BN877_II0162_locusTag_BN877_II0162	717
BN877_II0163_locusTag_BN877_II0163	561
BN877_II0164_locusTag_BN877_II0164	1026
BN877_II0165_locusTag_BN877_II0165	981
BN877_II0166_locusTag_BN877_II0166	813
yciC_locusTag_BN877_II0167	1206
BN877_II0168_locusTag_BN877_II0168	438
BN877_II0169_locusTag_BN877_II0169	270
BN877_II0170_locusTag_BN877_II0170	1080
BN877_II0171_locusTag_BN877_II0171	1305
BN877_II0172_locusTag_BN877_II0172	882
BN877_II0173_locusTag_BN877_II0173	849
BN877_II0174_locusTag_BN877_II0174	1062
BN877_II0175_locusTag_BN877_II0175	444
BN877_II0176_locusTag_BN877_II0176	699
BN877_II0177_locusTag_BN877_II0177	1296
BN877_II0178_locusTag_BN877_II0178	402
BN877_II0179_locusTag_BN877_II0179	1242
BN877_II0180_locusTag_BN877_II0180	570
BN877_II0181_locusTag_BN877_II0181	1134
BN877_IImisc_RNA_4_locusTag_BN877_IImisc_RNA_4	311
BN877_II0182_locusTag_BN877_II0182	894
BN877_II0183_locusTag_BN877_II0183	954
BN877_II0184_locusTag_BN877_II0184	1002
BN877_II0185_locusTag_BN877_II0185	1524
BN877_II0186_locusTag_BN877_II0186	621
BN877_II0187_locusTag_BN877_II0187	3135
BN877_II0188_locusTag_BN877_II0188	1191
BN877_II0189_locusTag_BN877_II0189	1506
BN877_II0190_locusTag_BN877_II0190	816
BN877_II0191_locusTag_BN877_II0191	1095
BN877_II0192_locusTag_BN877_II0192	204
BN877_II0193_locusTag_BN877_II0193	1995
BN877_II0194_locusTag_BN877_II0194	1077
BN877_II0195_locusTag_BN877_II0195	1047
BN877_II0196_locusTag_BN877_II0196	786
iolG1_locusTag_BN877_II0197	1011
iolH1_locusTag_BN877_II0198	897
BN877_II0199_locusTag_BN877_II0199	924
BN877_II0201_locusTag_BN877_II0201	1029
BN877_II0202_locusTag_BN877_II0202	1206
scoB_locusTag_BN877_II0203	696
scoA_locusTag_BN877_II0204	708
pcaR_locusTag_BN877_II0205	762
pcaR_locusTag_BN877_II0206	924
phbH_locusTag_BN877_II0207	1173
phbH_locusTag_BN877_II0208	231
pcaQ_locusTag_BN877_II0209	942
BN877_II0210_locusTag_BN877_II0210	798
pcaC_locusTag_BN877_II0211	435
pcaH_locusTag_BN877_II0212	741
pcaG_locusTag_BN877_II0213	621
BN877_II0214_locusTag_BN877_II0214	1095
BN877_II0215_locusTag_BN877_II0215	669
BN877_II0216_locusTag_BN877_II0216	651
BN877_II0217_locusTag_BN877_II0217	840
BN877_II0218_locusTag_BN877_II0218	762
aroE2_locusTag_BN877_II0219	954
aroQ2_locusTag_BN877_II0220	444
aroQ2_locusTag_BN877_II0221	696
BN877_II0222_locusTag_BN877_II0222	1938
BN877_II0223_locusTag_BN877_II0223	303
BN877_II0224_locusTag_BN877_II0224	1821
BN877_II0225_locusTag_BN877_II0225	1536
BN877_II0226_locusTag_BN877_II0226	924
BN877_II0227_locusTag_BN877_II0227	849
BN877_II0228_locusTag_BN877_II0228	1734
BN877_II0229_locusTag_BN877_II0229	375
BN877_II0230_locusTag_BN877_II0230	1173
BN877_II0231_locusTag_BN877_II0231	864
BN877_II0232_locusTag_BN877_II0232	1008
BN877_II0233_locusTag_BN877_II0233	765
BN877_II0234_locusTag_BN877_II0234	717
BN877_II0235_locusTag_BN877_II0235	816
iolC1_locusTag_BN877_II0236	1917
iolD1_locusTag_BN877_II0237	1827
iolE1_locusTag_BN877_II0238	909
iolB1_locusTag_BN877_II0239	813
BN877_II0240_locusTag_BN877_II0240	1128
BN877_II0241_locusTag_BN877_II0241	258
BN877_II0242_locusTag_BN877_II0242	963
pckR_locusTag_BN877_II0243	1023
BN877_II0244_locusTag_BN877_II0244	510
BN877_II0245_locusTag_BN877_II0245	801
BN877_II0246_locusTag_BN877_II0246	1110
BN877_II0247_locusTag_BN877_II0247	993
BN877_II0248_locusTag_BN877_II0248	1134
BN877_II0249_locusTag_BN877_II0249	648
BN877_II0250_locusTag_BN877_II0250	288
BN877_II0251_locusTag_BN877_II0251	1179
BN877_II0252_locusTag_BN877_II0252	642
BN877_II0253_locusTag_BN877_II0253	1050
BN877_II0254_locusTag_BN877_II0254	249
BN877_II0255_locusTag_BN877_II0255	693
BN877_II0256_locusTag_BN877_II0256	231
BN877_II0257_locusTag_BN877_II0257	696
eda_locusTag_BN877_II0258	639
BN877_II0259_locusTag_BN877_II0259	489
BN877_II0260_locusTag_BN877_II0260	909
BN877_II0261_locusTag_BN877_II0261	945
BN877_II0262_locusTag_BN877_II0262	2205
metQ_locusTag_BN877_II0263	780
metI_locusTag_BN877_II0264	669
metN_locusTag_BN877_II0265	1116
BN877_II0266_locusTag_BN877_II0266	630
abg_locusTag_BN877_II0267	1380
xylA_locusTag_BN877_II0268	1311
xylB_locusTag_BN877_II0269	1455
BN877_II0270_locusTag_BN877_II0270	1023
rmrB_locusTag_BN877_II0271	1584
rmrA_locusTag_BN877_II0272	1212
rmrR_locusTag_BN877_II0273	687
BN877_II0274_locusTag_BN877_II0274	747
BN877_II0275_locusTag_BN877_II0275	417
BN877_II0276_locusTag_BN877_II0276	1773
gltX_locusTag_BN877_II0277	1458
lysS_locusTag_BN877_II0278	1500
BN877_II0279_locusTag_BN877_II0279	927
yfeA_locusTag_BN877_II0280	891
yfeB_locusTag_BN877_II0281	897
yfeC_locusTag_BN877_II0282	861
yfeD_locusTag_BN877_II0283	855
BN877_II0284_locusTag_BN877_II0284	174
BN877_II0285_locusTag_BN877_II0285	732
BN877_II0286_locusTag_BN877_II0286	870
talB_locusTag_BN877_II0287	966
BN877_II0288_locusTag_BN877_II0288	987
BN877_II0289_locusTag_BN877_II0289	873
BN877_II0290_locusTag_BN877_II0290	483
nth_locusTag_BN877_II0291	783
nth_locusTag_BN877_II0292	738
BN877_II0293_locusTag_BN877_II0293	831
BN877_II0294_locusTag_BN877_II0294	1578
BN877_II0295_locusTag_BN877_II0295	750
mtlK_locusTag_BN877_II0296	1485
BN877_II0297_locusTag_BN877_II0297	999
BN877_II0298_locusTag_BN877_II0298	825
BN877_II0299_locusTag_BN877_II0299	873
BN877_II0300_locusTag_BN877_II0300	1314
BN877_II0301_locusTag_BN877_II0301	954
BN877_II0302_locusTag_BN877_II0302	1851
BN877_II0303_locusTag_BN877_II0303	1164
BN877_II0304_locusTag_BN877_II0304	1710
appB_locusTag_BN877_II0305	1011
oppC_locusTag_BN877_II0306	921
BN877_II0307_locusTag_BN877_II0307	351
BN877_II0308_locusTag_BN877_II0308	567
BN877_II0309_locusTag_BN877_II0309	1395
BN877_II0310_locusTag_BN877_II0310	822
BN877_II0311_locusTag_BN877_II0311	951
BN877_II0312_locusTag_BN877_II0312	1536
BN877_II0313_locusTag_BN877_II0313	903
dppF2_locusTag_BN877_II0314	750
dppD2_locusTag_BN877_II0315	837
dppC2_locusTag_BN877_II0316	933
dppB2_locusTag_BN877_II0317	1068
dppA2_locusTag_BN877_II0318	1641
BN877_II0319_locusTag_BN877_II0319	1056
BN877_II0320_locusTag_BN877_II0320	711
hipO2_locusTag_BN877_II0321	1353
BN877_II0322_locusTag_BN877_II0322	300
BN877_II0323_locusTag_BN877_II0323	372
BN877_II0324_locusTag_BN877_II0324	333
adeC2_locusTag_BN877_II0325	1797
adeC2_locusTag_BN877_II0326	933
BN877_II0327_locusTag_BN877_II0327	1026
BN877_II0328_locusTag_BN877_II0328	780
BN877_II0329_locusTag_BN877_II0329	828
BN877_II0330_locusTag_BN877_II0330	1023
BN877_II0331_locusTag_BN877_II0331	1062
BN877_II0332_locusTag_BN877_II0332	921
gcdH_locusTag_BN877_II0333	1188
BN877_II0334_locusTag_BN877_II0334	2094
BN877_II0335_locusTag_BN877_II0335	786
BN877_II0336_locusTag_BN877_II0336	1308
BN877_II0337_locusTag_BN877_II0337	216
BN877_II0338_locusTag_BN877_II0338	792
BN877_II0339_locusTag_BN877_II0339	1014
BN877_II0340_locusTag_BN877_II0340	1065
BN877_II0341_locusTag_BN877_II0341	954
yqjH_locusTag_BN877_II0342	840
BN877_II0343_locusTag_BN877_II0343	249
BN877_II0344_locusTag_BN877_II0344	2835
BN877_II0345_locusTag_BN877_II0345	1347
BN877_II0346_locusTag_BN877_II0346	4455
entC_locusTag_BN877_II0347	1176
entE_locusTag_BN877_II0348	1626
entB_locusTag_BN877_II0349	870
entA_locusTag_BN877_II0350	756
BN877_II0351_locusTag_BN877_II0351	714
BN877_II0352_locusTag_BN877_II0352	1914
BN877_II0353_locusTag_BN877_II0353	1062
BN877_II0354_locusTag_BN877_II0354	756
BN877_II0355_locusTag_BN877_II0355	1596
BN877_II0356_locusTag_BN877_II0356	957
BN877_II0357_locusTag_BN877_II0357	1254
BN877_II0358_locusTag_BN877_II0358	1092
BN877_II0359_locusTag_BN877_II0359	1608
BN877_II0360_locusTag_BN877_II0360	843
BN877_II0361_locusTag_BN877_II0361	1029
BN877_II0362_locusTag_BN877_II0362	573
BN877_II0363_locusTag_BN877_II0363	603
BN877_II0364_locusTag_BN877_II0364	1377
BN877_II0365_locusTag_BN877_II0365	2397
BN877_II0366_locusTag_BN877_II0366	270
BN877_II0367_locusTag_BN877_II0367	1656
BN877_II0368_locusTag_BN877_II0368	1011
BN877_II0369_locusTag_BN877_II0369	846
BN877_II0370_locusTag_BN877_II0370	1719
BN877_II0371_locusTag_BN877_II0371	1134
BN877_II0372_locusTag_BN877_II0372	1104
BN877_II0373_locusTag_BN877_II0373	1221
BN877_II0374_locusTag_BN877_II0374	561
BN877_II0375_locusTag_BN877_II0375	471
BN877_II0376_locusTag_BN877_II0376	774
BN877_II0377_locusTag_BN877_II0377	618
BN877_II0378_locusTag_BN877_II0378	453
BN877_II0379_locusTag_BN877_II0379	723
BN877_II0380_locusTag_BN877_II0380	300
BN877_II0381_locusTag_BN877_II0381	345
gabD1_locusTag_BN877_II0382	1476
BN877_II0383_locusTag_BN877_II0383	432
BN877_II0384_locusTag_BN877_II0384	387
BN877_II0385_locusTag_BN877_II0385	396
BN877_II0386_locusTag_BN877_II0386	561
BN877_II0387_locusTag_BN877_II0387	1686
BN877_II0388_locusTag_BN877_II0388	855
BN877_II0389_locusTag_BN877_II0389	1170
BN877_II0390_locusTag_BN877_II0390	1050
cytR_locusTag_BN877_II0391	1023
BN877_II0392_locusTag_BN877_II0392	969
BN877_II0393_locusTag_BN877_II0393	945
BN877_II0394_locusTag_BN877_II0394	1494
BN877_II0395_locusTag_BN877_II0395	1023
BN877_II0396_locusTag_BN877_II0396	396
purU2_locusTag_BN877_II0397	885
soxG1_locusTag_BN877_II0398	555
soxA1_locusTag_BN877_II0399	2991
soxD1_locusTag_BN877_II0400	321
soxB1_locusTag_BN877_II0401	1254
BN877_II0402_locusTag_BN877_II0402	1047
BN877_II0403_locusTag_BN877_II0403	816
BN877_II0404_locusTag_BN877_II0404	1395
BN877_II0405_locusTag_BN877_II0405	1263
BN877_II0406_locusTag_BN877_II0406	1398
BN877_II0407_locusTag_BN877_II0407	795
BN877_II0408_locusTag_BN877_II0408	879
BN877_II0409_locusTag_BN877_II0409	1074
BN877_II0410_locusTag_BN877_II0410	1041
BN877_II0411_locusTag_BN877_II0411	666
BN877_II0412_locusTag_BN877_II0412	804
BN877_II0413_locusTag_BN877_II0413	909
BN877_II0414_locusTag_BN877_II0414	195
BN877_II0415_locusTag_BN877_II0415	1500
BN877_II0416_locusTag_BN877_II0416	180
BN877_II0417_locusTag_BN877_II0417	324
BN877_II0418_locusTag_BN877_II0418	507
BN877_II0419_locusTag_BN877_II0419	1275
BN877_II0420_locusTag_BN877_II0420	669
BN877_II0421_locusTag_BN877_II0421	837
BN877_II0422_locusTag_BN877_II0422	1374
BN877_II0423_locusTag_BN877_II0423	93
BN877_II0424_locusTag_BN877_II0424	765
BN877_II0425_locusTag_BN877_II0425	1611
BN877_II0426_locusTag_BN877_II0426	951
BN877_II0427_locusTag_BN877_II0427	855
BN877_II0428_locusTag_BN877_II0428	1656
lrp_locusTag_BN877_II0429	480
BN877_II0430_locusTag_BN877_II0430	1326
BN877_II0431_locusTag_BN877_II0431	936
BN877_II0432_locusTag_BN877_II0432	939
BN877_II0433_locusTag_BN877_II0433	1911
BN877_II0434_locusTag_BN877_II0434	555
BN877_II0435_locusTag_BN877_II0435	1188
BN877_II0436_locusTag_BN877_II0436	1341
BN877_II0437_locusTag_BN877_II0437	1002
BN877_II0438_locusTag_BN877_II0438	129
BN877_II0439_locusTag_BN877_II0439	450
BN877_II0440_locusTag_BN877_II0440	945
BN877_II0441_locusTag_BN877_II0441	546
ssuD1_locusTag_BN877_II0442	1170
BN877_II0443_locusTag_BN877_II0443	183
BN877_II0444_locusTag_BN877_II0444	603
BN877_II0445_locusTag_BN877_II0445	1269
BN877_II0446_locusTag_BN877_II0446	1179
BN877_II0447_locusTag_BN877_II0447	1032
BN877_II0448_locusTag_BN877_II0448	1608
BN877_II0449_locusTag_BN877_II0449	990
BN877_II0450_locusTag_BN877_II0450	996
BN877_II0451_locusTag_BN877_II0451	999
BN877_II0452_locusTag_BN877_II0452	936
BN877_II0453_locusTag_BN877_II0453	1056
BN877_II0454_locusTag_BN877_II0454	1239
BN877_II0455_locusTag_BN877_II0455	972
BN877_II0456_locusTag_BN877_II0456	1353
BN877_II0457_locusTag_BN877_II0457	1596
BN877_II0458_locusTag_BN877_II0458	390
BN877_II0459_locusTag_BN877_II0459	186
BN877_II0460_locusTag_BN877_II0460	1590
BN877_II0461_locusTag_BN877_II0461	1200
